estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
952,605,32,"(200, 2400)","(2, 32)",15000,0.07123326055215151,0.9989081680166167,Compute
953,605,32,"(200, 2400)","(2, 64)",15000,0.07123326055215151,0.9989081680166167,Compute
954,605,32,"(200, 2400)","(2, 128)",15000,0.07123326055215151,0.9989081680166167,Compute
955,605,32,"(200, 2400)","(4, 2)",60000,0.07144613602639394,0.9959318971947404,Compute
956,605,32,"(200, 2400)","(4, 4)",30000,0.07130367136774242,0.9979217680534546,Compute
957,605,32,"(200, 2400)","(4, 8)",15000,0.07123326055215151,0.9989081680166167,Compute
958,605,32,"(200, 2400)","(4, 16)",15000,0.07123326055215151,0.9989081680166167,Compute
959,605,32,"(200, 2400)","(4, 32)",15000,0.07123326055215151,0.9989081680166167,Compute
960,605,32,"(200, 2400)","(4, 64)",15000,0.07123326055215151,0.9989081680166167,Compute
961,605,32,"(200, 2400)","(8, 1)",60000,0.07144613602639394,0.9959318971947404,Compute
962,605,32,"(200, 2400)","(8, 2)",30000,0.07130367136774242,0.9979217680534546,Compute
963,605,32,"(200, 2400)","(8, 4)",15000,0.07123326055215151,0.9989081680166167,Compute
964,605,32,"(200, 2400)","(8, 8)",15000,0.07123326055215151,0.9989081680166167,Compute
965,605,32,"(200, 2400)","(8, 16)",15000,0.07123326055215151,0.9989081680166167,Compute
966,605,32,"(200, 2400)","(8, 32)",15000,0.07123326055215151,0.9989081680166167,Compute
967,605,32,"(200, 2400)","(16, 1)",31200,0.07130966408651515,0.9978379047427836,Compute
968,605,32,"(200, 2400)","(16, 2)",15600,0.07123513994325757,0.9988818139008218,Compute
969,605,32,"(200, 2400)","(16, 4)",15000,0.07123326055215151,0.9989081680166167,Compute
970,605,32,"(200, 2400)","(16, 8)",15000,0.07123326055215151,0.9989081680166167,Compute
971,605,32,"(200, 2400)","(16, 16)",15000,0.07123326055215151,0.9989081680166167,Compute
972,605,32,"(200, 2400)","(32, 1)",16800,0.07124125084384848,0.9987961322571881,Compute
973,605,32,"(200, 2400)","(32, 2)",15600,0.07123513994325757,0.9988818139008218,Compute
974,605,32,"(200, 2400)","(32, 4)",15000,0.07123326055215151,0.9989081680166167,Compute
975,605,32,"(200, 2400)","(32, 8)",15000,0.07123326055215151,0.9989081680166167,Compute
976,605,32,"(200, 2400)","(64, 1)",16800,0.07124125084384848,0.9987961322571881,Compute
977,605,32,"(200, 2400)","(64, 2)",15600,0.07123513994325757,0.9988818139008218,Compute
978,605,32,"(200, 2400)","(64, 4)",15000,0.07123326055215151,0.9989081680166167,Compute
979,605,32,"(200, 2400)","(128, 1)",16800,0.07124125084384848,0.9987961322571881,Compute
980,605,32,"(200, 2400)","(128, 2)",15600,0.07123513994325757,0.9988818139008218,Compute
981,605,32,"(200, 2400)","(256, 1)",16800,0.07124125084384848,0.9987961322571881,Compute
982,302,8,"(2400,)","(8,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
983,302,8,"(2400,)","(16,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
984,302,8,"(2400,)","(32,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
985,302,8,"(2400,)","(64,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
986,302,8,"(2400,)","(128,)",300,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
987,302,8,"(2400,)","(256,)",300,0.0724425685469697,0.9822330603016209,"Launch_Tax, Compute"
988,302,16,"(2400,)","(8,)",300,0.07236258594393939,0.9833187257172573,"Launch_Tax, Compute"
989,302,16,"(2400,)","(16,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
990,302,16,"(2400,)","(32,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
991,302,16,"(2400,)","(64,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
992,302,16,"(2400,)","(128,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
993,302,16,"(2400,)","(256,)",150,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
994,302,32,"(2400,)","(8,)",300,0.07250345154242424,0.9814082541762098,"Launch_Tax, Compute"
995,302,32,"(2400,)","(16,)",150,0.07239075906363636,0.9829360365934211,"Launch_Tax, Compute"
996,302,32,"(2400,)","(32,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
997,302,32,"(2400,)","(64,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
998,302,32,"(2400,)","(128,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
999,302,32,"(2400,)","(256,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
1000,302,8,"(2400,)","(8,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
1001,302,8,"(2400,)","(16,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
1002,302,8,"(2400,)","(32,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
1003,302,8,"(2400,)","(64,)",300,0.07229215314469697,0.9842767534891115,"Launch_Tax, Compute"
1004,302,8,"(2400,)","(128,)",300,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
1005,302,8,"(2400,)","(256,)",300,0.0724425685469697,0.9822330603016209,"Launch_Tax, Compute"
1006,302,16,"(2400,)","(8,)",300,0.07236258594393939,0.9833187257172573,"Launch_Tax, Compute"
1007,302,16,"(2400,)","(16,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
1008,302,16,"(2400,)","(32,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
1009,302,16,"(2400,)","(64,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
1010,302,16,"(2400,)","(128,)",150,0.07230623970454546,0.9840849986218669,"Launch_Tax, Compute"
1011,302,16,"(2400,)","(256,)",150,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
1012,302,32,"(2400,)","(8,)",300,0.07250345154242424,0.9814082541762098,"Launch_Tax, Compute"
1013,302,32,"(2400,)","(16,)",150,0.07239075906363636,0.9829360365934211,"Launch_Tax, Compute"
1014,302,32,"(2400,)","(32,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
1015,302,32,"(2400,)","(64,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
1016,302,32,"(2400,)","(128,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
1017,302,32,"(2400,)","(256,)",75,0.07233441282424243,0.9837017129439211,"Launch_Tax, Compute"
1018,315,8,"(80008,)","(8,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1019,315,8,"(80008,)","(16,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1020,315,8,"(80008,)","(32,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1021,315,8,"(80008,)","(64,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1022,315,8,"(80008,)","(128,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1023,315,8,"(80008,)","(256,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1024,315,16,"(80008,)","(8,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1025,315,16,"(80008,)","(16,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1026,315,16,"(80008,)","(32,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1027,315,16,"(80008,)","(64,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1028,315,16,"(80008,)","(128,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1029,315,16,"(80008,)","(256,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1030,315,32,"(80008,)","(8,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1031,315,32,"(80008,)","(16,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1032,315,32,"(80008,)","(32,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1033,315,32,"(80008,)","(64,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1034,315,32,"(80008,)","(128,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1035,315,32,"(80008,)","(256,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1036,315,8,"(80008,)","(8,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1037,315,8,"(80008,)","(16,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1038,315,8,"(80008,)","(32,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1039,315,8,"(80008,)","(64,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1040,315,8,"(80008,)","(128,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1041,315,8,"(80008,)","(256,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1042,315,16,"(80008,)","(8,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1043,315,16,"(80008,)","(16,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1044,315,16,"(80008,)","(32,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1045,315,16,"(80008,)","(64,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1046,315,16,"(80008,)","(128,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1047,315,16,"(80008,)","(256,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1048,315,32,"(80008,)","(8,)",10001,0.008013340627272726,0.9991161330084208,"Launch_Tax, GTI_BW"
1049,315,32,"(80008,)","(16,)",5001,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1050,315,32,"(80008,)","(32,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1051,315,32,"(80008,)","(64,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1052,315,32,"(80008,)","(128,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
1053,315,32,"(80008,)","(256,)",2501,0.008013033354545453,0.9991544457328871,"Launch_Tax, GTI_BW"
